doc_id,sentence,spanish_sentence,back_to_english_sentence,candidate,candidate_norm,best_back_translation_word,fuzz_ratio,term_failed_to_translate,is_named_entity,specialized,is_gold,gold_terms
3548,"Yo, whole squad waitin’  ","Yo, toda la escuadra está esperando.","I, the whole crew is waiting.",Yo,yo,whole,28.571,0,0,1,0,whole squad; waitin’
3548,"Yo, whole squad waitin’  ","Yo, toda la escuadra está esperando.","I, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
3548,"Yo, whole squad waitin’  ","Yo, toda la escuadra está esperando.","I, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
3549,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",Mate,mate,me,66.667,0,0,1,0,ghosted
3549,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3549,"Mate, you ghosted again  ","Amigo, me has vuelto a esconder.","Friend, you've hidden from me again.",ghosted,ghosted,friend,30.769,0,0,1,1,ghosted
3550,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",Sis,sis,spin,57.143,0,0,1,0,fold; IRL
3550,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3550,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",fold,fold,you,28.571,0,0,1,1,fold; IRL
3551,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
3551,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
3551,"Dude, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
3552,"Mate, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",Mate,mate,great,44.444,0,0,1,0,yikes
3552,"Mate, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",big,big,great,25.000,0,0,1,0,yikes
3552,"Mate, big yikes  ","Amigo, ¡gran horror.","Friend, great horror.",yikes,yikes,friend,36.364,0,0,1,1,yikes
3553,"Mate, whole squad waitin’  ","Amigo, toda la escuadra está esperando.","Friend, the whole crew is waiting.",Mate,mate,the,57.143,0,0,1,0,whole squad; waitin’
3553,"Mate, whole squad waitin’  ","Amigo, toda la escuadra está esperando.","Friend, the whole crew is waiting.",squad,squad,is,28.571,0,0,1,1,whole squad; waitin’
3553,"Mate, whole squad waitin’  ","Amigo, toda la escuadra está esperando.","Friend, the whole crew is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
3554,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Dude,dude,pride,44.444,0,0,1,0,lowkey; flexin’
3554,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
3554,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
3555,"Bro, skibidi outta here, sigma style  ","Hermano, skibidi fuera de aquí, estilo sigma","Brother, Skibidi out of here, Sigma style",Bro,bro,brother,60.000,0,1,1,0,skibidi outta here
3555,"Bro, skibidi outta here, sigma style  ","Hermano, skibidi fuera de aquí, estilo sigma","Brother, Skibidi out of here, Sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
3555,"Bro, skibidi outta here, sigma style  ","Hermano, skibidi fuera de aquí, estilo sigma","Brother, Skibidi out of here, Sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
3555,"Bro, skibidi outta here, sigma style  ","Hermano, skibidi fuera de aquí, estilo sigma","Brother, Skibidi out of here, Sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
3556,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",Homie,homie,come,66.667,0,1,1,0,sus
3556,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",pull,pull,like,25.000,0,0,1,0,sus
3556,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",up,up,friend,0.000,0,0,1,0,sus
3556,"Homie, pull up or stay sus  ","Amigo, ven a parar o quédate así","Friend, come here or stay like that.",sus,sus,stay,28.571,0,0,1,1,sus
3557,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",Bro,bro,grass,25.000,0,0,1,0,touch some grass
3557,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
3557,"Bro, touch some grass  ","Hombre, toca un poco de hierba","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
3558,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",Sis,sis,spin,57.143,0,0,1,0,fold; IRL
3558,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3558,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",fold,fold,you,28.571,0,0,1,1,fold; IRL
3559,"Yo, big yikes  ","Yo, ¡ay caramba!","Me, oh no!",Yo,yo,oh,50.000,0,0,1,0,yikes
3559,"Yo, big yikes  ","Yo, ¡ay caramba!","Me, oh no!",big,big,me,0.000,0,0,1,0,yikes
3559,"Yo, big yikes  ","Yo, ¡ay caramba!","Me, oh no!",yikes,yikes,me,28.571,0,0,1,1,yikes
3560,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",Sis,sis,sis,100.000,1,0,1,0,ghosted
3560,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3560,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
3561,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",Bro,bro,brother,60.000,0,0,1,0,ghosted
3561,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3561,"Bro, you ghosted again  ","Hermano, me has vuelto a esconder.","Brother, you've hidden from me again.",ghosted,ghosted,brother,42.857,0,0,1,1,ghosted
3562,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",Bruh,bruh,buddy,44.444,0,0,1,0,sus
3562,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",pull,pull,buddy,22.222,0,0,1,0,sus
3562,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",up,up,buddy,28.571,0,0,1,0,sus
3562,"Bruh, pull up or stay sus  ","Hombre, ven acá o quédate sus.","Buddy, come here or stay there.",sus,sus,stay,28.571,0,0,1,1,sus
3563,"Yo, stop cappin’, lowkey annoyed  ","Yo, deja de hablar por hablar, estoy un poco molesto.","I, stop talking just to talk, I'm a bit annoyed.",Yo,yo,to,50.000,0,0,1,0,cappin’; lowkey
3563,"Yo, stop cappin’, lowkey annoyed  ","Yo, deja de hablar por hablar, estoy un poco molesto.","I, stop talking just to talk, I'm a bit annoyed.",cappin,cappin,talking,46.154,0,0,1,1,cappin’; lowkey
3563,"Yo, stop cappin’, lowkey annoyed  ","Yo, deja de hablar por hablar, estoy un poco molesto.","I, stop talking just to talk, I'm a bit annoyed.",lowkey,lowkey,talk,40.000,0,0,1,1,cappin’; lowkey
3564,"Bruh, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",Bruh,bruh,around,40.000,0,0,1,0,fold; IRL
3564,"Bruh, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3564,"Bruh, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",fold,fold,around,40.000,0,0,1,1,fold; IRL
3565,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",Yo,yo,of,50.000,0,0,1,0,lowkey; flexin’
3565,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",lowkey,lowkey,little,33.333,0,0,1,1,lowkey; flexin’
3565,"Yo, lowkey flexin’  ","Yo, estoy mostrando un poco de orgullo.","I, am showing a little bit of pride.",flexin,flexin,little,33.333,0,0,1,1,lowkey; flexin’
3566,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",Bro,bro,mediocre,18.182,0,0,1,0,mid
3566,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
3566,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
3566,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
3567,"Homie, lowkey flexin’  ","Amigo, un poco me estoy luciendo.","Friend, I'm feeling a bit off.",Homie,homie,friend,36.364,0,1,1,0,lowkey; flexin’
3567,"Homie, lowkey flexin’  ","Amigo, un poco me estoy luciendo.","Friend, I'm feeling a bit off.",lowkey,lowkey,off,22.222,0,0,1,1,lowkey; flexin’
3567,"Homie, lowkey flexin’  ","Amigo, un poco me estoy luciendo.","Friend, I'm feeling a bit off.",flexin,flexin,feeling,61.538,0,0,1,1,lowkey; flexin’
3568,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",Dude,dude,pride,44.444,0,0,1,0,lowkey; flexin’
3568,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",lowkey,lowkey,showing,30.769,0,0,1,1,lowkey; flexin’
3568,"Dude, lowkey flexin’  ","Hombre, estoy mostrando un poco de orgullo.","Gosh, I'm showing a bit of pride.",flexin,flexin,showing,30.769,0,0,1,1,lowkey; flexin’
3569,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",Dude,dude,buddy,44.444,0,0,1,0,sus
3569,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",pull,pull,put,57.143,0,0,1,0,sus
3569,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",sus,sus,up,40.000,0,0,1,1,sus
3570,"Bro, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",Bro,bro,around,44.444,0,1,1,0,fold; IRL
3570,"Bro, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3570,"Bro, IRL you fold faster than a Walmart chair  ","Hombre, en la vida real, doblas más rápido que una silla de Walmart.","Geez, in real life, you can spin around faster than a Walmart chair.",fold,fold,around,40.000,0,0,1,1,fold; IRL
3571,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",Sis,sis,sis,100.000,1,0,1,0,ghosted
3571,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",you,you,you've,66.667,0,0,1,0,ghosted
3571,"Sis, you ghosted again  ","Sis, me has vuelto a esconder.","Sis, you've hidden from me again.",ghosted,ghosted,you've,30.769,0,0,1,1,ghosted
3572,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",Dude,dude,take,25.000,0,0,1,0,touch some grass
3572,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
3572,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
3573,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",Bro,bro,mediocre,18.182,0,0,1,0,mid
3573,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",vibe,vibe,wave,50.000,0,0,1,0,mid
3573,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",straight,straight,this,33.333,0,0,1,0,mid
3573,"Bro, this vibe is straight mid  ","Hombre, esta onda es completamente mediocre.","Dude, this wave is completely mediocre.",mid,mid,is,40.000,0,0,1,1,mid
3574,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",Sis,sis,yes,33.333,0,0,1,0,sus
3574,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",pull,pull,up,33.333,0,0,1,0,sus
3574,"Sis, pull up or stay sus  ","Sí, sube o quédate aquí.","Yes, go up or stay here.",sus,sus,up,40.000,0,0,1,1,sus
3575,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",Dude,dude,take,25.000,0,0,1,0,touch some grass
3575,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",touch,touch,take,22.222,0,0,1,1,touch some grass
3575,"Dude, touch some grass  ","Hombre, toca un poco de hierba.","Man, take a little grass.",some,some,man,28.571,0,0,1,1,touch some grass
3576,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",Homie,homie,whole,60.000,0,1,1,0,whole squad; waitin’
3576,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",squad,squad,buddy,40.000,0,0,1,1,whole squad; waitin’
3576,"Homie, whole squad waitin’  ","Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",waitin,waitin,waiting,92.308,0,0,1,1,whole squad; waitin’
3577,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",Sis,sis,spin,57.143,0,0,1,0,fold; IRL
3577,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",IRL,irl,real,57.143,0,1,1,1,fold; IRL
3577,"Sis, IRL you fold faster than a Walmart chair  ","Sí, en la vida real, doblas más rápido que una silla de Walmart.","Yes, in real life, you spin faster than a Walmart office chair.",fold,fold,you,28.571,0,0,1,1,fold; IRL
3578,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",Yo,yo,of,50.000,0,0,1,0,skibidi outta here
3578,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",skibidi,skibidi,skibidi,100.000,1,0,1,1,skibidi outta here
3578,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",outta,outta,out,75.000,0,0,1,1,skibidi outta here
3578,"Yo, skibidi outta here, sigma style  ","Yo, skibidi fuera de aquí, estilo sigma","I, skibidi, get out of here, sigma style",sigma,sigma,sigma,100.000,1,0,1,0,skibidi outta here
3579,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",Bruh,bruh,that's,20.000,0,0,1,0,yikes
3579,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",big,big,disgusting,30.769,0,0,1,0,yikes
3579,"Bruh, big yikes  ","Hombre, gran asco","Geez, that's disgusting.",yikes,yikes,disgusting,26.667,0,0,1,1,yikes
3580,"Mate, touch some grass  ","Amigo, toca un poco de hierba","Friend, take a little bit of grass.",Mate,mate,take,50.000,0,0,1,0,touch some grass
3580,"Mate, touch some grass  ","Amigo, toca un poco de hierba","Friend, take a little bit of grass.",touch,touch,of,28.571,0,0,1,1,touch some grass
3580,"Mate, touch some grass  ","Amigo, toca un poco de hierba","Friend, take a little bit of grass.",some,some,of,33.333,0,0,1,1,touch some grass
3581,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",Homie,homie,this,44.444,0,1,1,0,mid
3581,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",vibe,vibe,is,33.333,0,0,1,0,mid
3581,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",straight,straight,this,33.333,0,0,1,0,mid
3581,"Homie, this vibe is straight mid  ","Hombre, esta onda es completamente normal.","Dude, this is completely normal.",mid,mid,is,40.000,0,0,1,1,mid
3582,"Dude, pull up or stay sus  ","Hombre, sube o quédate sus.","Buddy, come up or stay put.",Dude,dude,buddy,44.444,0,0,1,0,sus
